p;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
n;x;;;;;;;;;;;;;;;;;;;;
1;1;39.86345818906144;49.50000000000005;53.593244658671374;55.83296112251304;57.240077132351466;58.2044164305559;58.90595324214129;59.43898056647725;59.857585145990534;60.19498034404625;60.47267638141713;60.70521187415789;60.90276378069788;61.07266752203242;61.22034325860999;61.349882252788966;61.464430370152186;61.566446091940875;61.65787844385903;61.74029240173841
;2;8.526315789473689;9.000000000000002;9.161790168179737;9.24341649025257;9.292626346321677;9.325530454639294;9.349081165549723;9.366770327370297;9.380544048326385;9.391572780149703;9.400602737700046;9.408132136525705;9.414506314864788;9.41997219347521;9.424711003502667;9.428858768804746;9.43251957439306;9.435774420819003;9.438687287677798;9.441309381297176
;3;5.538319456262241;5.46238325041917;5.3907732803297845;5.34264447848147;5.309157019496833;5.284731560080554;5.2661946397665105;5.251671081521463;5.239995861135731;5.230411270555229;5.222404757875621;5.215617828545013;5.209792495183341;5.204738501461784;5.20031253626089;5.196404635134388;5.192929037012155;5.189817885967552;5.187016798500907;5.184481683280213
;4;4.544770720371267;4.32455532033676;4.190860438872246;4.107249542250522;4.050579068987471;4.009749312673945;3.9789662437953788;3.9549399445423497;3.9356708150352513;3.9198756037312132;3.9066937421488572;3.8955268544858894;3.8859461031225413;3.8776361788941442;3.870360096149203;3.8639363119337307;3.858223417806072;3.8531096352815006;3.848505444781024;3.8443383097779282
;5;4.060419946872068;3.779716078773951;3.619477412539591;3.5201962455341254;3.4529822480379053;3.4045065849849685;3.367898748491108;3.339275711154337;3.3162808188555974;3.297401668029935;3.281623292596799;3.2682392147968975;3.2567425115476976;3.2467599902415025;3.2380108073558262;3.230279559057767;3.223398264396525;3.2172339914160695;3.2116801663361105;3.206650347114972
;6;3.7759496025835357;3.4633040700956514;3.2887615634582414;3.18076286505832;3.1075116666389313;3.0545506824589213;3.0144565047430874;2.983035614290499;2.9577407039669414;2.936934670848335;2.919517042502714;2.904720508833658;2.8919935646613797;2.8809295337722487;2.871221899897569;2.862635224183434;2.8549856487440652;2.848127489460246;2.8419438075097214;2.8363396461055164
;7;3.5894280908647977;3.2574420510913757;3.074071993909001;2.9605340887350957;2.8833444956782124;2.827392271031295;2.78493011750444;2.7515795773535867;2.724677721558275;2.702510481768047;2.6839237354388055;2.6681114238101404;2.6544932518028195;2.6426406497414017;2.6322301246397912;2.623012852575942;2.614794269158336;2.607420017413601;2.6007660540158897;2.594731544013291
;8;3.457918903885016;3.1131176401556915;2.9237962883137807;2.8064257061376416;2.7264469153905253;2.6683347236464505;2.624134873561194;2.589349055725637;2.561238209657016;2.5380367815503253;2.518554220730918;2.501957794072606;2.487647137507426;2.4751782447749724;2.464215528378265;2.4545005383925953;2.445830944346074;2.4380460487599924;2.431016576898638;2.424637336710528
;9;3.36030302387155;3.0064524174002636;2.8128629971823895;2.692680062502341;2.610612550029971;2.5508552486152887;2.5053132015549857;2.4694056526262185;2.4403404377094704;2.4163155830609;2.396114423121067;2.3788848644628517;2.364011811293647;2.3510398087878683;2.3396242151009106;2.3294993121983776;2.320456859968302;2.312331301562773;2.304989326561903;2.29832236139197
;10;3.2850153217037628;2.9244659623055673;2.7276731411650696;2.6053364313485807;2.521640686209624;2.4605819674472413;2.413965099846713;2.377150022640514;2.347305909750517;2.3226039408913106;2.3018079699438396;2.2840513010324504;2.2687076137802182;2.255312649245361;2.2435147436840155;2.2330424988940107;2.223683023649951;2.2152669118397674;2.207657637228893;2.2007439169179586
;11;3.225202282051659;2.8595109562411354;2.6602286837653133;2.5361882322068316;2.451184342974802;2.3890665616932565;2.3415656765895787;2.303997458288595;2.2735019819650373;2.2482299983650957;2.226930379706299;2.20872508845993;2.1929790065846118;2.179220917028694;2.1670935641993965;2.15632099504079;2.146686564884275;2.1380177430832776;2.1301753789836715;2.1230459676046034
;12;3.1765489310224275;2.806795605732417;2.605524920830678;2.4801020935726794;2.394022256842234;2.3310235657879947;2.282780482404778;2.2445749478910133;2.21352454495326;2.1877640788750923;2.166030617096386;2.1474371059842907;2.1313413764588915;2.1172665929386714;2.1048509535494304;2.09381477878888;2.08393833549767;2.0750465083971847;2.066997965277076;2.0596773456823336
;13;3.1362050930215983;2.763167356969488;2.5602728981903393;2.4337053409407416;2.3467237551113036;2.2829794421851473;2.2341029603299623;2.1953497356398275;2.1638195794408634;2.137634588833276;2.1155223430874703;2.0965884839494957;2.080185087654393;2.0658307020630393;2.0531597666284003;2.0418895034702937;2.0317975980665466;2.022706764496498;2.0144738302634035;2.006981863235808
;14;3.1022133943833694;2.7264684606119642;2.5222235975347784;2.3946921042060203;2.3069430514007236;2.2425585692949443;2.1931342910752396;2.1539044538917165;2.121954566976902;2.0953964206458027;2.072949840120567;2.0537144546141834;2.0370375720792664;2.02243389174451;2.0095347020275733;1.9980546141674025;1.9877691280973726;1.9784991120322186;1.970099822178293;1.9624529793894938
;15;3.0731855495938567;2.6951729315889423;2.489787733877814;2.3614331158694637;2.273022447867572;2.208081770331442;2.158178447535488;2.1185295015379535;2.086208749232668;2.059319496156818;2.0365751402243455;2.017070294447588;2.000148264664328;1.9853205019496272;1.9722156217620566;1.960546010189084;1.9500852964443347;1.9406527624414458;1.9321023090225125;1.9243144911163717
;16;3.0481098110878726;2.668171457306594;2.4618107532435456;2.332744869353626;2.2437576036838345;2.1783288043954316;2.1280026088875488;2.0879818512371;2.0553306587403246;2.0281452613669173;2.0051336637597266;1.9853862448881172;1.968242914002331;1.9532123515586517;1.9399208824333476;1.9280789777106841;1.917458650257383;1.9078778063549784;1.899189167470355;1.8912722707704726
;17;3.026231561405634;2.6446384680832966;2.4374339145798434;2.307747132995846;2.2182526487841208;2.1523917527837684;2.1016892470828;2.06133612551985;2.028388389450451;2.0009363014299244;1.9776832917014668;1.9577161287394103;1.940371810953034;1.925156633464972;1.911694940725065;1.8996955416241008;1.8889290409731132;1.8792121426549715;1.870396534044862;1.862360857306446
;18;3.0069765917954263;2.623946985133954;2.4160053771779433;2.2857717724180637;2.1958274675237397;2.129581186373964;2.0785414489424996;2.0378892585355537;2.004673729961921;1.9769800424841486;1.9535077095132702;1.9333403928403525;1.9158125747704422;1.9004284798674207;1.8868107268063483;1.8746666708057391;1.8637656811541137;1.8539234033968883;1.844990612079976;1.836845157176847
;19;2.989900279879796;2.6056123641797706;2.3970215034499525;2.2663025674880393;2.1759564965650458;2.109364218324535;2.0580204009476453;2.017097534909501;1.983638844020508;1.9557251387036798;1.9320525500961727;1.9117020452090494;1.8940059146950203;1.8784665725731855;1.8647051230644103;1.8524276414951995;1.8414024059913843;1.8314441247441031;1.8224027616580623;1.814155461436584
;20;2.974653017463769;2.589254117941672;2.3800870510696073;2.2489344017730426;2.158227220168426;2.0913224877909067;2.039702980586231;1.9985338713991447;1.9648533022616927;1.9367382987079778;1.9128820489329315;1.8923631654834323;1.874512016752582;1.8588294231019822;1.844935151325576;1.8325341430180382;1.8213937070094437;1.811327716623182;1.8021854119679253;1.7938433065702972
2;1;161.44763879758827;199.49999999999972;215.70734536960882;224.58324062625042;230.16187811010633;233.98600035626586;236.76840027699492;238.88269480252382;240.54325471326283;241.88174725083303;242.9834581967028;243.90603848907415;244.68984729720242;245.36397721822908;245.94992620525045;246.46392227525646;246.91844409060107;247.32324405808848;247.68605391920073;248.01308208473898
;2;18.512820512820497;18.999999999999982;19.164292127511278;19.246794344808947;19.296409652017232;19.329534015154014;19.353217536092913;19.370992898066444;19.38482571817147;19.39589672357173;19.404957958951034;19.412511147223462;19.41890383940149;19.42438440821089;19.429135069563525;19.433292534321644;19.436961378591906;19.440222961518547;19.443141529482645;19.44576849061692
;3;10.127964486013928;9.552094495921155;9.276628153144804;9.117182253246417;9.01345516752258;8.940645120770375;8.886742955634274;8.845238459959395;8.812299555206442;8.785524710524003;8.763332829630814;8.744640661465281;8.728681246586724;8.714896379309746;8.70287013489668;8.692286267687626;8.682900046931636;8.674519128621274;8.666990253586961;8.660189801930695
;4;7.708647422176786;6.944271909999155;6.591382116425578;6.388232908695868;6.2560565021608845;6.163132282688632;6.094210925698886;6.0410444761191515;5.9987790312102485;5.964370552238031;5.93581269860324;5.911729109110719;5.891144003826306;5.873346264154793;5.857805360765317;5.844117426631236;5.83196957186758;5.821115623371649;5.811359236921615;5.802541893252822
;5;6.607890973703367;5.786135043349964;5.40945131805649;5.192167772803923;5.050329057632646;4.950288068694318;4.875871695833996;4.818319535656869;4.772465613100857;4.73506306969342;4.703967233305545;4.677703791777522;4.655225485735413;4.635767721332322;4.618759116405834;4.6037640291910105;4.5904444681489895;4.57853415747194;4.5678204577293195;4.55813149739652
;6;5.987377607273699;5.143252849784718;4.757062663089414;4.533676950275243;4.387374187406127;4.283865713822639;4.2066584878692055;4.146804162276531;4.099015541716521;4.059962794330699;4.027442042013365;3.9999353833188764;3.976362661444819;3.955933942927707;3.938057988395037;3.9222833625314104;3.9082593482965216;3.8957092981022154;3.88441203205969;3.8741885810265098
;7;5.591447851220738;4.73741412777588;4.346831399907815;4.120311726897633;3.9715231506113415;3.865968853123844;3.7870435399280677;3.725725317122702;3.6766746989395105;3.636523120628346;3.603037269200539;3.574676446629416;3.550342565564623;3.529231400368911;3.5107401846336757;3.4944080872919594;3.4798766589666887;3.4668628327391735;3.4551400565353956;3.444524832075323
;8;5.317655071578714;4.458970107524511;4.06618055135116;3.837853354555897;3.6874986663400273;3.5805803197614603;3.5004638550449405;3.438101233373157;3.3881302347397266;3.3471631202339784;3.312950656887376;3.283939005726405;3.259019235306189;3.2373781462672633;3.2184055133123417;3.201634272992393;3.186700739135893;3.173317419511913;3.1612540014496755;3.150323773502854
;9;5.117355029199227;4.25649472909375;3.8625483576247643;3.6330885114190794;3.481658653901522;3.373753647039214;3.29274583891712;3.2295826126867744;3.178893104458269;3.137280107888696;3.1024854075283774;3.072947121878092;3.0475493071149398;3.0254727242822095;3.0061019723688758;2.988965557308775;2.9736959957990807;2.960002533514334;2.947652046536553;2.9364553921614402
;10;4.9646027437307145;4.1028210151304005;3.7082648190468435;3.478049690765229;3.3258345304130112;3.217174547398992;3.135464804626326;3.071658385279037;3.0203829470213743;2.9782370160823213;2.9429572680064884;2.9129767215826394;2.8871746930253264;2.8647276833645763;2.8450165269958436;2.8275664308079733;2.8120070310634127;2.798045060913383;2.7854452033702657;2.7740163983211223
;11;4.844335674943618;3.9822979570944836;3.5874337024204936;3.356690021132593;3.2038742627296206;3.094612887909139;3.0123303430431005;2.947990318638635;2.896222761287703;2.8536248582732555;2.8179304699530863;2.7875693256804888;2.7614174418170805;2.7386482144734807;2.718639647578389;2.7009144104901424;2.6850998846469163;2.6709008084361394;2.658080103304694;2.6464451537303018
;12;4.747225346722511;3.8852938346523933;3.490294819497605;3.259166726901249;3.1058752390841255;2.9961203775171086;2.9133581790111958;2.848565142067682;2.796375489499248;2.753386768835854;2.7173314409728953;2.686637112495684;2.660177458292912;2.6371235576309178;2.6168512341321115;2.59888115841638;2.582838905876943;2.568427595945977;2.55540870491042;2.543588329652956
;13;4.667192731826848;3.805565252978057;3.4105336446278476;3.1791170525401866;3.025438300098257;2.9152692387027512;2.8320975016349377;2.7669131819177477;2.7143557890598924;2.671024228555126;2.6346504607077588;2.6036607476283007;2.576927084472978;2.5536187919216373;2.533109983130745;2.514919725658298;2.498672122849927;2.4840689580450928;2.470870502843103;2.458881771801464
;14;4.600109936669421;3.738891832440735;3.3438886781189123;3.112249847961388;2.958248913122196;2.8477259959253582;2.764199256778178;2.698672418709306;2.6457907352338195;2.602155051042708;2.5654974067604948;2.534243252748561;2.5072633744760586;2.483725741128222;2.4630031048756615;2.4446132291789;2.4281790009492816;2.413401086247768;2.4000387397218446;2.387896055137584
;15;4.543077165266973;3.6823203436732412;3.2873821046365115;3.055568275906593;2.9012945362361573;2.790464997367506;2.706626782225695;2.6407968829069017;2.5876264352275844;2.543718549692808;2.506805725701858;2.4753129734757695;2.448110210139466;2.4243643571062585;2.4034470714953375;2.3848750436598882;2.368270144011739;2.3533320942369085;2.339819281665458;2.3275350089882942
;16;4.493998477666352;3.63372346759163;3.238871517453585;3.0069172799243438;2.852409165081986;2.741310828338778;2.6571966002210865;2.5910961798744006;2.5376665388806527;2.493513221281608;2.4563694312747426;2.4246600016633857;2.3972542334648264;2.3733182311223566;2.3522227628073846;2.333483627467641;2.3167218381527994;2.301636311134584;2.287984687671151;2.2755695852259965
;17;4.451321772468133;3.5915305684750827;3.1967768409433432;2.964708110041078;2.809996174529597;2.6986599016298727;2.614299045133317;2.547955357769852;2.494291494564196;2.449915500394245;2.412561441820178;2.3806541615770063;2.3530625335528828;2.3289520232604737;2.307692672080975;2.2887995326100583;2.2718928890253784;2.256670965423525;2.2428907565605884;2.230354282175398
;18;4.413873419170566;3.554557145661787;3.1599075898007243;2.9277441728071842;2.7728531529978295;2.6613045229279;2.5767217292599143;2.5101578953835753;2.4562811491592678;2.4117020398339197;2.374155593858973;2.342066798045434;2.314304242282721;2.290032892206543;2.268622191606519;2.249586563962084;2.232545669574088;2.217197133717373;2.203297387335537;2.1906479255678017
;19;4.380749692331793;3.521893260578827;3.127350005113399;2.8951073075078413;2.7400575416853448;2.628318038338514;2.543534301429705;2.4767701474512958;2.4226989371239696;2.3779336872898322;2.340210440602502;2.307954423931027;2.280034052486401;2.255613901763996;2.234062922006619;2.2148950033328627;2.197729268843808;2.182262822715185;2.168251601406261;2.155496637131508
;20;4.351243503329288;3.492828476735632;3.09839121214078;2.8660814020156584;2.7108898372096917;2.5989777115642014;2.5140110629988337;2.4470637479798225;2.39281410844228;2.3478775669983114;2.3099912103073525;2.277580573546421;2.249513981268602;2.224955706187772;2.203274289561166;2.1839831670720335;2.16670099681198;2.1511244271218306;2.137008958583402;2.1241552129197356
3;1;4052.1806954768217;4999.499999999993;5403.3520137385385;5624.583329629436;5763.649554155702;5858.986106686191;5928.355731586513;5981.070307797715;6022.473244968262;6055.84670739582;6083.316783111058;6106.320707691287;6125.864664798845;6142.673972459645;6157.28461506438;6170.101194683884;6181.434837941967;6191.528701714214;6200.575563770748;6208.730221762314
;2;98.50251256281399;98.99999999999991;99.16620137447148;99.24937185533092;99.29929647786403;99.33258886540332;99.35637370018719;99.37421481891582;99.38809272171433;99.39919597453934;99.40828106938707;99.415852404754;99.42225921964588;99.42775099440084;99.43251069614142;99.43667555979654;99.44035053609294;99.443617257718;99.44654017456305;99.44917084870183
;3;34.116221564529795;30.816520350478235;29.456695126754635;28.709898387298182;28.23708083775504;27.910657357696017;27.671696070326135;27.489177030536197;27.345206333571472;27.22873412147429;27.1325667914091;27.051819256142444;26.983057458466423;26.92379675225114;26.872194956574003;26.8268572795959;26.786708261421694;26.750905325251075;26.71877897273863;26.689790510114985
;4;21.197689584391295;17.99999999999999;16.694369237175078;15.977024852557667;15.521857544425238;15.206864861157523;14.975757704446693;14.798888790632583;14.659133574738856;14.545900803323374;14.452284350344867;14.373587012200316;14.30650191037485;14.248633097931586;14.198201869426416;14.153859886678768;14.114566361207334;14.079505047669246;14.048026757450666;14.019608680826574
;5;16.25817703983365;13.273933612004825;12.059953691651982;11.39192807134976;10.967020650907992;10.672254792434334;10.45551089176089;10.289311046135927;10.15776154793334;10.05101721957127;9.962648432255536;9.888275486817584;9.824810627839183;9.7700136730737;9.722219474815601;9.680164308418728;9.642871644127066;9.609574861975174;9.579663671831392;9.552646161788777
;6;13.74502253330417;10.92476650083833;9.779538240923273;9.14830103022785;8.745895256019915;8.466125340476895;8.259995270968982;8.1016513667387;7.9761213666233575;7.874118533565625;7.789569740039353;7.718332655277604;7.657483170782182;7.604897282980692;7.558994415220463;7.51857375290138;7.482706456632273;7.450662666602625;7.421860850039007;7.395831891323806
;7;12.246383348435081;9.546578021102288;8.451285053079985;7.846645062546597;7.460435492989262;7.191404785204001;6.992832778711379;6.840049071829344;6.718752481824472;6.620062670291438;6.53816563157135;6.469091278841487;6.410034010081518;6.3589537552089865;6.314330875999414;6.2750097598926216;6.240095731120502;6.208885181038853;6.180817046717181;6.155438385572835
;8;11.258624143272643;8.649110640673515;7.590991947598852;7.006076622955586;6.631825164509592;6.370680730239201;6.177624260952247;6.028870106612573;5.910618849190865;5.814293855122656;5.734274559904698;5.666719263877374;5.608910523158587;5.55887055963263;5.5151248396996;5.476551108671356;5.442279821826467;5.41162661533148;5.384045379107414;5.35909494076933
;9;10.561431047395386;8.021517309932058;6.991917222233463;6.422085458153197;6.056940714118669;5.801770306535126;5.612865477376243;5.46712251541477;5.351128861148587;5.256541991288461;5.177890350116531;5.1114310168730634;5.054514262750388;5.005210057507303;4.962078356399955;4.924022340541855;4.890191568857808;4.8599162576373205;4.832661584598466;4.807995228786875
;10;10.04428927339659;7.559432157547899;6.552312557515209;5.994338661629364;5.636326187669078;5.385811044845793;5.2001212505499685;5.0566931317444155;4.942420652088609;4.849146802080025;4.771518060266832;4.7058696861591525;4.649605476274883;4.6008330780742694;4.558139604523206;4.520448216180088;4.486923435322089;4.45690686263369;4.42987245928181;4.4053947663954
;11;9.646034111966236;7.205713350457377;6.2167298115386505;5.66830021287877;5.316008918608493;5.069210431195262;4.886072039212871;4.744467643935464;4.631539747647497;4.5392818112533195;4.462436043152857;4.397401077427035;4.341624058842306;4.293243107628922;4.250867262961179;4.213435781891207;4.180125211990341;4.150286277066049;4.123399954760061;4.099046248667621
;12;9.330212103168536;6.9266081401913;5.952544681545868;5.4119514344731385;5.0643431111429145;4.820573501880306;4.639502446564337;4.499365280847432;4.387509963180189;4.29605440400905;4.219819998398951;4.155257790817787;4.099850752451709;4.051762163226898;4.009619140411033;3.97237418912746;3.939213733120114;3.909495970138922;3.882707609505853;3.8584331026977883
;13;9.073805728515653;6.7009645358807814;5.739380282773378;5.205330189416244;4.8616212079068;4.620363395584853;4.440997410665113;4.302062010896446;4.191077781811038;4.100267262363516;4.024518443247973;3.960326445188747;3.9052043579347204;3.857336597572912;3.8153654521504294;3.7782545284055877;3.7451985112840993;3.715561836846829;3.688835986431669;3.6646091039546107
;14;8.861592665176424;6.514884102182759;5.563885839693745;5.035377973329437;4.694963579397715;4.455820025927756;4.277881853265639;4.139946075127238;4.029680336895874;3.9393963713246283;3.864038965660925;3.800140837340899;3.745240763290876;3.6975411776258547;3.6556972908674266;3.6186821554617077;3.5856974749855075;3.5561129758367387;3.529424177359551;3.5052223399424305
;15;8.683116817638966;6.358873480667171;5.416964857818421;4.89320958932158;4.555613984653006;4.318273053767035;4.141546307030954;4.004453186416943;3.894788107125065;3.8049397459502736;3.7299019123326165;3.6662397836079657;3.6115143148777946;3.56394349298617;3.522193676700347;3.4852460603105233;3.4523083900569262;3.4227549401360355;3.396084694658809;3.371891582092541
;16;8.53096528589621;6.226235280311386;5.2922140455209465;4.772577999723211;4.437420495539601;4.2016337042750695;4.025946590665066;3.8895721399261913;3.7804151699135695;3.690931417895162;3.6161574438015913;3.552686743147398;3.4980996225705794;3.4506276383184122;3.408946872392492;3.37204561577197;3.3391368768303686;3.309598885244543;3.2829336339175934;3.2587373638219246
;17;8.39974014518963;6.112113715797879;5.18499991729522;4.6689676019514135;4.335939083183074;4.101505325976616;3.9267193882777245;3.790964178224182;3.6822415240458644;3.593066133605821;3.518512183779596;3.4551980993254086;3.4007212271707155;3.353325072991197;3.3116942797215914;3.2748233840472696;3.2419300222709784;3.212395899418179;3.185725648558088;3.161517536555099
;18;8.285419555099654;6.012904834800529;5.0918895204140115;4.579035966598449;4.247882150231737;4.014636507354758;3.840638659897973;3.705421881172038;3.5970739135457515;3.508161729699272;3.4337928676157197;3.3706078722906927;3.3162192161877075;3.268881013485949;3.2272855071105733;3.190432776968458;3.15754456472693;3.1280056560052745;3.101323021713919;3.077096720200263
;19;8.184946822468913;5.925879022292857;5.010286843619603;4.500257698906698;4.1707669806148076;3.93857261547994;3.765269394639336;3.6305245827022596;3.522502539910153;3.4338168829739026;3.3596049428705053;3.2965270298467986;3.2422091371870287;3.194914864517334;3.153343250733932;3.116499331967503;3.083608519308134;3.054058350296051;3.027357882541575;3.003108771658135
;20;8.09595806408569;5.848931924611141;4.938193382310539;4.430690161437775;4.102684630584732;3.8714268151294102;3.69874015205505;3.5644120532989314;3.4566756315171587;3.3681863891887414;3.294108428721851;3.2311198312104135;3.1768587520245717;3.129597325800596;3.088040707511768;3.0511983936872107;3.01829909713398;2.9887328305712737;2.962010527287966;2.937735277365816
4;1;16210.722720219726;19999.499999999975;21614.741398568854;22499.583332407354;23055.798232237656;23437.1111100049;23714.56580070104;23925.406248824445;24091.00410892093;24224.486847747397;24334.358059875376;24426.366182578753;24504.535600866344;24571.76733709816;24630.205145691383;24681.46729756996;24726.79819418956;24767.170381354976;24803.35490564857;24835.970906074814
;2;198.50125313283195;198.99999999999983;199.16643460468538;199.24968671629983;199.29964912224258;199.33296203411157;199.35675924442177;199.3746083953441;199.38849180498872;199.3995989968286;199.408687006102;199.4162605581287;199.42266909810323;199.42816224165844;199.4329230476773;199.43708881510327;199.4407645404228;199.44403188973658;199.44695533779452;199.4495864654743
;3;55.55195673922072;49.79927840030088;47.46722825289195;46.19462233009277;45.39164571347147;44.838468334317284;44.43410058254316;44.12557171472898;43.88240114951183;43.68580112089259;43.52355793028988;43.38738679013766;43.271469136315055;43.17159828488631;43.08465730931434;43.00828756089711;42.94067126488455;42.88038486845271;42.82629765590505;42.77750012528618
;4;31.332771624083804;26.284271247461888;24.259119890262625;23.154501437901434;22.456425540919483;21.974579253831465;21.621690533348797;21.35198035532115;21.139083690141867;20.966730267961886;20.824329305744918;20.70468754548369;20.602746688976115;20.51484536062574;20.438267654753282;20.37095624797926;20.31132405923478;20.25812708166796;20.21037638591755;20.16727589903733
;5;22.784780529962475;18.313830185046818;16.52977046049827;15.556059804546626;14.939605459912224;14.51326300612403;14.20044563601112;13.960962603567928;13.771645378228811;13.618179614544925;13.491236161713926;13.384470841948458;13.293417106519724;13.214838239443134;13.146330766987916;13.086072208951899;13.032655329605406;12.984976123219798;12.942156235623855;12.903488063388421
;6;18.63499624266369;14.54410642927719;12.916601323012646;12.027530293408812;11.463695659496246;11.073038910397157;10.785915998565711;10.565763505631496;10.391486137743238;10.250037119981638;10.132904153667704;10.034292212168252;9.950117011078488;9.877415809431701;9.813986432625542;9.758157499852933;9.708637325941345;9.664411728365799;9.624673196443187;9.588770727993905
;7;16.235558091131903;12.403956748367692;10.882447491347621;10.050491247534545;9.522058823519481;9.155335920511785;8.885389029419123;8.678114744794293;8.513823106451555;8.380325933496692;8.269663692239353;8.176412529220443;8.09674618283433;8.027886563782928;7.967766949405542;7.914817460504879;7.867823898306287;7.825832207375634;7.788082214145242;7.7539606689292935
;8;14.688199473513526;11.04241237234557;9.596474991496931;8.805129525002881;8.301798845071652;7.951992242248363;7.694143004332486;7.495905914813598;7.338595205550329;7.210635915223316;7.104463000242378;7.014917229573654;6.93835606533362;6.872132709651507;6.814276596323451;6.763289778431072;6.718012871420928;6.6775342743785515;6.641127173184215;6.608204870951087
;9;13.613608569184173;10.106713561590764;8.717055284058135;7.9558851321010815;7.471158108510959;7.1338502826853665;6.884908418831704;6.693300164666299;6.541089626853058;6.417159654879662;6.314239564170134;6.227367420082936;6.153037521075272;6.088700730615751;6.032457904973507;5.982864440918033;5.938801532697365;5.899388950555191;5.863924483406276;5.831840978358687
